user_id,obs_id,explanation_mechanism,true_strategy,predicted_strategy,is_correct,confidence,time_taken,survey_question_pos
69,3,DatasetSimilarity,LoseALife,LoseALife,True,Confident,9.12,10
69,0,TemporalDecomposition,EnergyPill,Dots,False,Confident,8.471,14
69,1,TemporalDecomposition,EnergyPill,Survival,False,Neutral,17,15
69,3,TemporalDecomposition,Survival,Survival,True,Neutral,18.301,12
69,7,TemporalDecomposition,Survival,Dots,False,Confident,9.404,13
69,3,SARFA,EnergyPill,LoseALife,False,Confident,8.905,3
69,5,SARFA,EnergyPill,EnergyPill,True,Confident,16.307,0
69,10,SARFA,EnergyPill,EnergyPill,True,Neutral,20.662,2
69,15,SARFA,LoseALife,Dots,False,Confident,12.731,1
69,14,OptimalAction,Dots,LoseALife,False,Very Confident,11.246,4
69,3,OptimalAction,EnergyPill,LoseALife,False,Confident,10.915,7
69,1,OptimalAction,LoseALife,Dots,False,Confident,13.633,5
69,17,OptimalAction,LoseALife,Dots,False,Neutral,12.274,6
70,6,DatasetSimilarity,Survival,Survival,True,Confident,27.312,12
70,0,DatasetSimilarity,LoseALife,LoseALife,True,Confident,17.324,13
70,9,DatasetSimilarity,LoseALife,EnergyPill,False,Confident,12.743,14
70,11,DatasetSimilarity,LoseALife,Survival,False,Confident,9.299,15
70,0,TemporalDecomposition,Dots,Dots,True,Confident,14.801,3
70,13,TemporalDecomposition,Dots,Survival,False,Confident,42.304,0
70,0,TemporalDecomposition,EnergyPill,EnergyPill,True,Confident,16.585,1
70,18,TemporalDecomposition,LoseALife,LoseALife,True,Confident,10.3,2
70,4,SARFA,Dots,EnergyPill,False,Confident,31.272,4
70,12,SARFA,Survival,LoseALife,False,Neutral,11.833,6
70,17,SARFA,Survival,Dots,False,Confident,20.795,5
70,6,SARFA,LoseALife,EnergyPill,False,Confident,8.747,7
70,8,OptimalAction,Dots,Survival,False,Neutral,19.067,11
70,12,OptimalAction,Dots,Dots,True,Neutral,27.277,9
70,5,OptimalAction,EnergyPill,Survival,False,Neutral,15.75,8
70,11,OptimalAction,LoseALife,Survival,False,Confident,9.601,10
71,13,DatasetSimilarity,EnergyPill,LoseALife,False,Confident,14.004,3
71,16,DatasetSimilarity,EnergyPill,Dots,False,Unconfident,30.776,2
71,8,DatasetSimilarity,Survival,LoseALife,False,Confident,11.787,0
71,19,DatasetSimilarity,LoseALife,LoseALife,True,Confident,32.935,1
71,7,TemporalDecomposition,Dots,Survival,False,Confident,6.743,10
71,8,TemporalDecomposition,EnergyPill,Dots,False,Confident,11.529,11
71,13,TemporalDecomposition,EnergyPill,EnergyPill,True,Unconfident,12.021,9
71,15,TemporalDecomposition,Survival,Dots,False,Neutral,15.805,8
71,2,SARFA,Dots,EnergyPill,False,Unconfident,11.303,15
71,9,SARFA,Dots,Survival,False,Neutral,11.395,12
71,3,SARFA,EnergyPill,LoseALife,False,Unconfident,6.142,14
71,3,SARFA,LoseALife,Survival,False,Unconfident,8.76,13
71,2,OptimalAction,Dots,Survival,False,Neutral,11.654,5
71,5,OptimalAction,Survival,Survival,True,Confident,30.408,7
71,17,OptimalAction,Survival,Survival,True,Confident,16.76,4
71,2,OptimalAction,LoseALife,Dots,False,Unconfident,11.081,6
72,2,DatasetSimilarity,Dots,EnergyPill,False,Confident,22.561,13
72,7,DatasetSimilarity,EnergyPill,EnergyPill,True,Confident,10.431,14
72,16,DatasetSimilarity,LoseALife,EnergyPill,False,Confident,16.126,15
72,17,DatasetSimilarity,LoseALife,EnergyPill,False,Confident,15.798,12
72,17,TemporalDecomposition,Dots,Survival,False,Neutral,13.031,7
72,1,TemporalDecomposition,EnergyPill,LoseALife,False,Unconfident,26.19,5
72,2,TemporalDecomposition,EnergyPill,Dots,False,Unconfident,36.002,4
72,19,TemporalDecomposition,EnergyPill,EnergyPill,True,Neutral,12.526,6
72,16,SARFA,Dots,Dots,True,Neutral,25.163,2
72,5,SARFA,Survival,EnergyPill,False,Confident,38.124,1
72,7,SARFA,Survival,Survival,True,Confident,11.494,3
72,5,SARFA,LoseALife,Dots,False,Confident,28.566,0
72,18,OptimalAction,Dots,LoseALife,False,Neutral,19.11,8
72,15,OptimalAction,Survival,Dots,False,Neutral,15.003,10
72,13,OptimalAction,LoseALife,LoseALife,True,Neutral,11.495,9
72,17,OptimalAction,LoseALife,LoseALife,True,Confident,14.086,11
73,1,DatasetSimilarity,EnergyPill,EnergyPill,True,Very Confident,28.095,8
73,12,DatasetSimilarity,EnergyPill,Survival,False,Confident,28.116,9
73,14,DatasetSimilarity,Survival,Survival,True,Very Confident,35.56,10
73,19,DatasetSimilarity,Survival,EnergyPill,False,Confident,23.627,11
73,12,TemporalDecomposition,EnergyPill,Survival,False,Very Confident,13.435,7
73,1,TemporalDecomposition,LoseALife,Dots,False,Confident,12.898,6
73,11,TemporalDecomposition,LoseALife,LoseALife,True,Confident,20.056,5
73,16,TemporalDecomposition,LoseALife,Survival,False,Confident,33.829,4
73,17,SARFA,Dots,Dots,True,Confident,17.512,12
73,11,SARFA,EnergyPill,EnergyPill,True,Very Confident,17.525,14
73,12,SARFA,EnergyPill,Survival,False,Confident,17.427,13
73,0,SARFA,LoseALife,Dots,False,Very Confident,6.829,15
73,4,OptimalAction,Dots,Dots,True,Confident,42.48,3
73,12,OptimalAction,Dots,Survival,False,Confident,29.991,0
73,19,OptimalAction,Dots,Dots,True,Confident,12.148,2
73,18,OptimalAction,LoseALife,Survival,False,Confident,23.831,1
74,12,DatasetSimilarity,Dots,Dots,True,Neutral,30.349,13
74,14,DatasetSimilarity,Dots,Dots,True,Neutral,18.954,14
74,18,DatasetSimilarity,Dots,Survival,False,Very Confident,28.901,15
74,15,DatasetSimilarity,EnergyPill,EnergyPill,True,Very Confident,15.32,12
74,18,TemporalDecomposition,Dots,Survival,False,Neutral,24.287,4
74,17,TemporalDecomposition,EnergyPill,EnergyPill,True,Unconfident,20.459,5
74,19,TemporalDecomposition,EnergyPill,EnergyPill,True,Neutral,13.461,6
74,16,TemporalDecomposition,Survival,Dots,False,Confident,16.339,7
74,1,SARFA,Dots,Survival,False,Confident,14.608,1
74,9,SARFA,Dots,LoseALife,False,Very Confident,11.667,3
74,19,SARFA,Dots,Dots,True,Very Confident,16.39,0
74,10,SARFA,LoseALife,LoseALife,True,Very Confident,9.383,2
74,3,OptimalAction,Dots,Dots,True,Very Unconfident,20.412,11
74,7,OptimalAction,Dots,Survival,False,Neutral,65.095,9
74,3,OptimalAction,LoseALife,EnergyPill,False,Confident,12.864,8
74,14,OptimalAction,LoseALife,EnergyPill,False,Unconfident,13.887,10
75,8,DatasetSimilarity,Dots,EnergyPill,False,Confident,8.345,13
75,2,DatasetSimilarity,Survival,Survival,True,Confident,21.82,14
75,6,DatasetSimilarity,LoseALife,LoseALife,True,Confident,17.925,12
75,8,DatasetSimilarity,LoseALife,Survival,False,Confident,12.947,15
75,9,TemporalDecomposition,EnergyPill,EnergyPill,True,Neutral,7.545,11
75,12,TemporalDecomposition,Survival,EnergyPill,False,Neutral,22.981,8
75,11,TemporalDecomposition,LoseALife,LoseALife,True,Confident,20.6,9
75,14,TemporalDecomposition,LoseALife,EnergyPill,False,Neutral,12.34,10
75,14,SARFA,Dots,EnergyPill,False,Confident,10.971,6
75,15,SARFA,Dots,EnergyPill,False,Very Confident,20.292,4
75,0,SARFA,EnergyPill,Dots,False,Neutral,24.901,5
75,1,SARFA,LoseALife,EnergyPill,False,Confident,16.343,7
75,13,OptimalAction,Dots,LoseALife,False,Confident,26.623,2
75,15,OptimalAction,Dots,Dots,True,Unconfident,25.069,3
75,18,OptimalAction,Dots,EnergyPill,False,Neutral,33.001,0
75,16,OptimalAction,EnergyPill,Dots,False,Neutral,26.079,1
76,13,DatasetSimilarity,Dots,Dots,True,Confident,10.533,6
76,19,DatasetSimilarity,Dots,Dots,True,Confident,9.501,4
76,0,DatasetSimilarity,EnergyPill,EnergyPill,True,Confident,13.018,7
76,14,DatasetSimilarity,EnergyPill,LoseALife,False,Confident,15.318,5
76,8,TemporalDecomposition,Dots,LoseALife,False,Neutral,17.166,2
76,0,TemporalDecomposition,Survival,EnergyPill,False,Unconfident,36.105,0
76,3,TemporalDecomposition,Survival,Survival,True,Confident,8.755,3
76,6,TemporalDecomposition,Survival,EnergyPill,False,Unconfident,11.173,1
76,5,SARFA,Dots,EnergyPill,False,Confident,13.101,13
76,2,SARFA,Survival,EnergyPill,False,Confident,18.532,12
76,2,SARFA,LoseALife,Dots,False,Confident,9.658,14
76,19,SARFA,LoseALife,EnergyPill,False,Confident,6.3,15
76,3,OptimalAction,EnergyPill,Survival,False,Confident,15.501,8
76,12,OptimalAction,EnergyPill,Survival,False,Confident,10.918,10
76,12,OptimalAction,Survival,EnergyPill,False,Confident,13.4,9
76,19,OptimalAction,Survival,Dots,False,Confident,13.193,11
77,12,DatasetSimilarity,Dots,EnergyPill,False,Neutral,8.432,6
77,13,DatasetSimilarity,Dots,EnergyPill,False,Confident,75.201,5
77,4,DatasetSimilarity,EnergyPill,Survival,False,Neutral,10.34,4
77,7,DatasetSimilarity,LoseALife,EnergyPill,False,Neutral,13.797,7
77,2,TemporalDecomposition,EnergyPill,LoseALife,False,Unconfident,12.115,2
77,7,TemporalDecomposition,Survival,LoseALife,False,Neutral,12.091,1
77,6,TemporalDecomposition,LoseALife,Dots,False,Neutral,25.475,3
77,16,TemporalDecomposition,LoseALife,Survival,False,Neutral,25.3,0
77,3,SARFA,Dots,LoseALife,False,Neutral,2.59,13
77,6,SARFA,Dots,EnergyPill,False,Neutral,11.7,15
77,7,SARFA,Survival,Survival,True,Neutral,7.159,14
77,16,SARFA,LoseALife,Dots,False,Neutral,11.945,12
77,0,OptimalAction,Dots,Survival,False,Neutral,18.431,9
77,7,OptimalAction,Dots,Dots,True,Neutral,8.3,11
77,13,OptimalAction,Survival,Survival,True,Neutral,10.498,10
77,15,OptimalAction,LoseALife,Survival,False,Neutral,10.852,8
78,15,DatasetSimilarity,Dots,EnergyPill,False,Unconfident,22.538,4
78,3,DatasetSimilarity,EnergyPill,EnergyPill,True,Confident,22.187,7
78,6,DatasetSimilarity,EnergyPill,EnergyPill,True,Confident,12.194,6
78,18,DatasetSimilarity,LoseALife,LoseALife,True,Confident,19.271,5
78,2,TemporalDecomposition,Dots,Dots,True,Confident,15.871,10
78,7,TemporalDecomposition,EnergyPill,Dots,False,Very Unconfident,17.198,9
78,14,TemporalDecomposition,EnergyPill,EnergyPill,True,Confident,16.69,11
78,2,TemporalDecomposition,Survival,Dots,False,Neutral,20.701,8
78,17,SARFA,EnergyPill,LoseALife,False,Neutral,19.743,3
78,3,SARFA,Survival,Survival,True,Confident,18.868,1
78,9,SARFA,Survival,EnergyPill,False,Neutral,19.523,2
78,16,SARFA,LoseALife,Dots,False,Unconfident,47.834,0
78,6,OptimalAction,Dots,Survival,False,Very Unconfident,32.085,12
78,9,OptimalAction,Survival,Dots,False,Confident,15.176,13
78,2,OptimalAction,LoseALife,Dots,False,Neutral,18.225,14
78,18,OptimalAction,LoseALife,EnergyPill,False,Unconfident,20.744,15
79,5,DatasetSimilarity,Dots,Dots,True,Confident,22.971,4
79,8,DatasetSimilarity,Survival,Survival,True,Very Confident,16.1,5
79,18,DatasetSimilarity,Survival,Survival,True,Very Confident,13.152,7
79,19,DatasetSimilarity,LoseALife,EnergyPill,False,Confident,12.728,6
79,0,TemporalDecomposition,Dots,Survival,False,Unconfident,17.876,14
79,5,TemporalDecomposition,Dots,Dots,True,Very Unconfident,15.789,12
79,11,TemporalDecomposition,Dots,EnergyPill,False,Unconfident,12.897,15
79,18,TemporalDecomposition,Survival,Dots,False,Very Unconfident,8.925,13
79,6,SARFA,EnergyPill,LoseALife,False,Confident,7.475,11
79,9,SARFA,EnergyPill,LoseALife,False,Confident,8.458,9
79,6,SARFA,Survival,LoseALife,False,Neutral,8.057,10
79,12,SARFA,Survival,EnergyPill,False,Neutral,26.834,8
79,2,OptimalAction,EnergyPill,Dots,False,Confident,11.123,1
79,6,OptimalAction,EnergyPill,Survival,False,Very Confident,16.089,0
79,11,OptimalAction,EnergyPill,LoseALife,False,Confident,20.116,3
79,19,OptimalAction,Survival,Survival,True,Confident,19.471,2
80,4,DatasetSimilarity,Dots,Dots,True,Confident,18.882,9
80,10,DatasetSimilarity,EnergyPill,EnergyPill,True,Confident,21.101,11
80,12,DatasetSimilarity,Survival,LoseALife,False,Neutral,26.686,10
80,7,DatasetSimilarity,LoseALife,EnergyPill,False,Confident,37.2,8
80,16,TemporalDecomposition,Dots,LoseALife,False,Unconfident,12.16,14
80,1,TemporalDecomposition,Survival,Survival,True,Unconfident,17.263,15
80,16,TemporalDecomposition,Survival,Survival,True,Unconfident,14.627,13
80,17,TemporalDecomposition,Survival,EnergyPill,False,Unconfident,44.934,12
80,11,SARFA,Dots,Survival,False,Unconfident,35.489,2
80,5,SARFA,EnergyPill,LoseALife,False,Confident,22.381,1
80,7,SARFA,EnergyPill,Dots,False,Unconfident,18.001,3
80,14,SARFA,Survival,EnergyPill,False,Confident,32.543,0
80,16,OptimalAction,EnergyPill,Dots,False,Confident,35.761,5
80,6,OptimalAction,Survival,LoseALife,False,Confident,25.001,6
80,14,OptimalAction,Survival,EnergyPill,False,Neutral,30.594,4
80,15,OptimalAction,Survival,EnergyPill,False,Unconfident,29.24,7
81,13,DatasetSimilarity,Dots,EnergyPill,False,Confident,23.658,1
81,17,DatasetSimilarity,Dots,Dots,True,Confident,31.25,2
81,12,DatasetSimilarity,EnergyPill,Dots,False,Confident,22.393,3
81,14,DatasetSimilarity,LoseALife,Survival,False,Neutral,58.573,0
81,10,TemporalDecomposition,EnergyPill,LoseALife,False,Confident,23.938,13
81,4,TemporalDecomposition,Survival,EnergyPill,False,Confident,40.563,14
81,9,TemporalDecomposition,Survival,EnergyPill,False,Confident,53.572,12
81,4,TemporalDecomposition,LoseALife,Survival,False,Neutral,18.516,15
81,14,SARFA,Dots,Dots,True,Confident,23.891,6
81,4,SARFA,EnergyPill,EnergyPill,True,Neutral,16.5,7
81,5,SARFA,Survival,Survival,True,Confident,49.331,4
81,19,SARFA,LoseALife,LoseALife,True,Confident,23.564,5
81,8,OptimalAction,Dots,Dots,True,Confident,30.312,9
81,13,OptimalAction,Dots,Dots,True,Neutral,37.402,8
81,10,OptimalAction,EnergyPill,LoseALife,False,Neutral,16.768,10
81,11,OptimalAction,EnergyPill,EnergyPill,True,Confident,15.862,11
82,8,DatasetSimilarity,EnergyPill,EnergyPill,True,Confident,8.353,15
82,9,DatasetSimilarity,EnergyPill,EnergyPill,True,Confident,9.328,13
82,11,DatasetSimilarity,Survival,Dots,False,Confident,9.451,12
82,8,DatasetSimilarity,LoseALife,LoseALife,True,Confident,13.96,14
82,16,TemporalDecomposition,EnergyPill,LoseALife,False,Confident,6.21,11
82,5,TemporalDecomposition,Survival,Dots,False,Neutral,8.511,10
82,5,TemporalDecomposition,LoseALife,Survival,False,Unconfident,13.952,9
82,6,TemporalDecomposition,LoseALife,Survival,False,Unconfident,22.727,8
82,10,SARFA,EnergyPill,Dots,False,Confident,14.656,7
82,17,SARFA,Survival,Dots,False,Very Confident,18.745,4
82,5,SARFA,LoseALife,LoseALife,True,Confident,24.443,5
82,18,SARFA,LoseALife,Dots,False,Unconfident,20.512,6
82,17,OptimalAction,EnergyPill,LoseALife,False,Confident,79.5,1
82,3,OptimalAction,Survival,Survival,True,Unconfident,37.105,2
82,15,OptimalAction,LoseALife,Dots,False,Confident,16.105,0
82,19,OptimalAction,LoseALife,Dots,False,Neutral,20.17,3
83,16,DatasetSimilarity,Dots,Dots,True,Very Confident,16.625,8
83,5,DatasetSimilarity,EnergyPill,EnergyPill,True,Confident,15.982,11
83,5,DatasetSimilarity,Survival,Survival,True,Confident,18.67,9
83,11,DatasetSimilarity,Survival,Survival,True,Unconfident,20.375,10
83,17,TemporalDecomposition,Survival,Dots,False,Unconfident,57.76,2
83,1,TemporalDecomposition,LoseALife,EnergyPill,False,Neutral,54.001,1
83,2,TemporalDecomposition,LoseALife,LoseALife,True,Very Confident,34.202,0
83,14,TemporalDecomposition,LoseALife,LoseALife,True,Confident,14.559,3
83,8,SARFA,Dots,EnergyPill,False,Unconfident,21.079,6
83,13,SARFA,Dots,LoseALife,False,Unconfident,21.401,5
83,17,SARFA,EnergyPill,EnergyPill,True,Confident,28.001,4
83,7,SARFA,LoseALife,Dots,False,Confident,12.595,7
83,16,OptimalAction,Dots,Survival,False,Confident,6.93,13
83,19,OptimalAction,Dots,Dots,True,Unconfident,19.215,15
83,0,OptimalAction,EnergyPill,Survival,False,Confident,14.545,14
83,3,OptimalAction,LoseALife,Dots,False,Confident,11.669,12
84,13,DatasetSimilarity,EnergyPill,Survival,False,Confident,34.028,12
84,19,DatasetSimilarity,EnergyPill,EnergyPill,True,Confident,16.728,13
84,4,DatasetSimilarity,LoseALife,EnergyPill,False,Confident,32.911,15
84,5,DatasetSimilarity,LoseALife,Survival,False,Confident,17.097,14
84,12,TemporalDecomposition,Dots,EnergyPill,False,Neutral,34.483,4
84,0,TemporalDecomposition,Survival,Dots,False,Neutral,24.154,6
84,17,TemporalDecomposition,Survival,EnergyPill,False,Confident,22.903,7
84,8,TemporalDecomposition,LoseALife,LoseALife,True,Confident,18.588,5
84,19,SARFA,Dots,Dots,True,Neutral,36.191,10
84,11,SARFA,Survival,LoseALife,False,Confident,30.087,9
84,16,SARFA,Survival,Survival,True,Confident,20.829,8
84,4,SARFA,LoseALife,Survival,False,Confident,30.238,11
84,8,OptimalAction,EnergyPill,LoseALife,False,Confident,18.051,3
84,2,OptimalAction,Survival,Survival,True,Confident,30.842,0
84,3,OptimalAction,Survival,Survival,True,Confident,24.15,1
84,4,OptimalAction,LoseALife,LoseALife,True,Confident,16.323,2
85,7,DatasetSimilarity,Dots,Dots,True,Neutral,37.153,6
85,10,DatasetSimilarity,Dots,Dots,True,Unconfident,53.08,7
85,2,DatasetSimilarity,LoseALife,Dots,False,Confident,11.427,5
85,11,DatasetSimilarity,LoseALife,LoseALife,True,Confident,30.696,4
85,1,TemporalDecomposition,Dots,Dots,True,Confident,19.598,9
85,5,TemporalDecomposition,EnergyPill,Survival,False,Neutral,42.649,8
85,8,TemporalDecomposition,Survival,EnergyPill,False,Very Confident,10.515,10
85,14,TemporalDecomposition,Survival,Dots,False,Very Confident,13.822,11
85,4,SARFA,Dots,EnergyPill,False,Confident,9.792,1
85,16,SARFA,Dots,LoseALife,False,Unconfident,12.286,2
85,18,SARFA,Dots,EnergyPill,False,Neutral,25.853,3
85,12,SARFA,LoseALife,Dots,False,Confident,23.301,0
85,19,OptimalAction,Survival,LoseALife,False,Very Confident,17.694,12
85,5,OptimalAction,LoseALife,LoseALife,True,Neutral,13.203,14
85,6,OptimalAction,LoseALife,Dots,False,Neutral,10.601,13
85,12,OptimalAction,LoseALife,LoseALife,True,Neutral,26.693,15
86,9,DatasetSimilarity,Dots,EnergyPill,False,Very Confident,19.434,14
86,10,DatasetSimilarity,Dots,EnergyPill,False,Very Confident,21.698,15
86,3,DatasetSimilarity,Survival,Survival,True,Very Confident,30.639,13
86,10,DatasetSimilarity,LoseALife,Dots,False,Neutral,37.817,12
86,12,TemporalDecomposition,Dots,EnergyPill,False,Confident,46.171,5
86,15,TemporalDecomposition,Dots,Dots,True,Unconfident,71.34,7
86,8,TemporalDecomposition,Survival,Dots,False,Unconfident,65.906,4
86,19,TemporalDecomposition,LoseALife,LoseALife,True,Confident,47.336,6
86,6,SARFA,Dots,Survival,False,Neutral,34.678,1
86,9,SARFA,Dots,LoseALife,False,Unconfident,53.267,0
86,10,SARFA,Dots,Dots,True,Confident,36.008,3
86,8,SARFA,Survival,EnergyPill,False,Very Unconfident,42.649,2
86,15,OptimalAction,Dots,LoseALife,False,Very Confident,33.317,8
86,4,OptimalAction,EnergyPill,EnergyPill,True,Unconfident,40.21,11
86,5,OptimalAction,Survival,Survival,True,Very Confident,28.08,9
86,8,OptimalAction,LoseALife,LoseALife,True,Confident,40.06,10
87,0,DatasetSimilarity,Dots,Dots,True,Neutral,21.511,10
87,11,DatasetSimilarity,Dots,Dots,True,Confident,19.649,9
87,17,DatasetSimilarity,Dots,LoseALife,False,Unconfident,26.126,11
87,4,DatasetSimilarity,LoseALife,LoseALife,True,Confident,20.677,8
87,7,TemporalDecomposition,Survival,EnergyPill,False,Confident,28.598,3
87,13,TemporalDecomposition,Survival,Survival,True,Neutral,30.516,0
87,14,TemporalDecomposition,LoseALife,LoseALife,True,Confident,9.289,2
87,15,TemporalDecomposition,LoseALife,EnergyPill,False,Confident,31.667,1
87,1,SARFA,Dots,Dots,True,Confident,20.87,12
87,5,SARFA,Survival,EnergyPill,False,Very Confident,25.427,13
87,9,SARFA,Survival,Survival,True,Unconfident,29.361,15
87,1,SARFA,LoseALife,Survival,False,Neutral,16.463,14
87,8,OptimalAction,Survival,Dots,False,Confident,15.444,7
87,11,OptimalAction,Survival,Survival,True,Neutral,14.466,6
87,4,OptimalAction,LoseALife,Dots,False,Confident,9.522,5
87,5,OptimalAction,LoseALife,LoseALife,True,Very Confident,8.732,4
88,18,DatasetSimilarity,EnergyPill,EnergyPill,True,Confident,20.439,12
88,13,DatasetSimilarity,Survival,LoseALife,False,Confident,15.475,13
88,18,DatasetSimilarity,Survival,LoseALife,False,Confident,11.752,14
88,17,DatasetSimilarity,LoseALife,Dots,False,Neutral,27.721,15
88,0,TemporalDecomposition,Dots,Survival,False,Unconfident,14.234,9
88,5,TemporalDecomposition,Dots,Survival,False,Unconfident,21.07,10
88,11,TemporalDecomposition,Dots,Dots,True,Unconfident,23.175,8
88,13,TemporalDecomposition,Survival,Survival,True,Unconfident,18.71,11
88,3,SARFA,EnergyPill,Survival,False,Confident,24.169,2
88,11,SARFA,EnergyPill,Survival,False,Confident,33.9,3
88,6,SARFA,Survival,EnergyPill,False,Unconfident,62.639,1
88,19,SARFA,LoseALife,LoseALife,True,Confident,65.62,0
88,1,OptimalAction,Dots,LoseALife,False,Neutral,20.998,7
88,2,OptimalAction,Dots,LoseALife,False,Confident,27.654,4
88,0,OptimalAction,LoseALife,Survival,False,Confident,16.28,5
88,7,OptimalAction,LoseALife,Dots,False,Confident,10.548,6
89,15,DatasetSimilarity,Dots,Dots,True,Confident,16.144,6
89,3,DatasetSimilarity,EnergyPill,LoseALife,False,Confident,30.289,4
89,9,DatasetSimilarity,EnergyPill,LoseALife,False,Neutral,12.833,5
89,1,DatasetSimilarity,Survival,LoseALife,False,Unconfident,32.892,7
89,12,TemporalDecomposition,Dots,EnergyPill,False,Confident,16.649,3
89,6,TemporalDecomposition,EnergyPill,EnergyPill,True,Confident,32.068,1
89,2,TemporalDecomposition,LoseALife,LoseALife,True,Confident,11.455,2
89,13,TemporalDecomposition,LoseALife,Dots,False,Neutral,33.876,0
89,19,SARFA,Dots,Dots,True,Neutral,17.103,14
89,8,SARFA,EnergyPill,LoseALife,False,Unconfident,26.466,12
89,5,SARFA,LoseALife,Dots,False,Unconfident,9.888,15
89,18,SARFA,LoseALife,EnergyPill,False,Confident,12.745,13
89,11,OptimalAction,Dots,LoseALife,False,Unconfident,17.5,8
89,16,OptimalAction,Dots,LoseALife,False,Very Confident,7.104,11
89,8,OptimalAction,EnergyPill,Dots,False,Unconfident,14.502,9
89,11,OptimalAction,EnergyPill,Survival,False,Unconfident,17.597,10
90,8,DatasetSimilarity,EnergyPill,EnergyPill,True,Neutral,22.643,5
90,9,DatasetSimilarity,EnergyPill,EnergyPill,True,Neutral,24.019,4
90,0,DatasetSimilarity,Survival,Survival,True,Neutral,31.824,6
90,12,DatasetSimilarity,Survival,LoseALife,False,Neutral,20.932,7
90,2,TemporalDecomposition,Survival,EnergyPill,False,Neutral,9.666,15
90,3,TemporalDecomposition,Survival,Dots,False,Neutral,72.862,13
90,16,TemporalDecomposition,Survival,EnergyPill,False,Neutral,15.512,12
90,10,TemporalDecomposition,LoseALife,Survival,False,Neutral,9.882,14
90,16,SARFA,Dots,Dots,True,Unconfident,14.623,9
90,0,SARFA,Survival,LoseALife,False,Unconfident,8.895,11
90,3,SARFA,Survival,EnergyPill,False,Unconfident,29.071,8
90,11,SARFA,LoseALife,Survival,False,Unconfident,112.493,10
90,12,OptimalAction,EnergyPill,EnergyPill,True,Neutral,35.105,0
90,14,OptimalAction,Survival,Dots,False,Neutral,22.957,1
90,0,OptimalAction,LoseALife,Survival,False,Neutral,20.994,2
90,11,OptimalAction,LoseALife,Survival,False,Neutral,20.892,3
91,13,DatasetSimilarity,Dots,LoseALife,False,Confident,8.272,14
91,6,DatasetSimilarity,EnergyPill,LoseALife,False,Neutral,11.083,13
91,14,DatasetSimilarity,EnergyPill,Survival,False,Neutral,10.517,12
91,8,DatasetSimilarity,Survival,LoseALife,False,Neutral,11.765,15
91,7,TemporalDecomposition,Dots,EnergyPill,False,Neutral,10.855,3
91,8,TemporalDecomposition,Survival,Dots,False,Neutral,12.791,2
91,12,TemporalDecomposition,Survival,EnergyPill,False,Neutral,19.575,0
91,3,TemporalDecomposition,LoseALife,LoseALife,True,Neutral,17.169,1
91,4,SARFA,Dots,Dots,True,Neutral,7.834,11
91,12,SARFA,Dots,LoseALife,False,Neutral,10.683,10
91,1,SARFA,EnergyPill,Survival,False,Neutral,9.286,9
91,4,SARFA,Survival,Survival,True,Neutral,20.821,8
91,3,OptimalAction,Dots,EnergyPill,False,Confident,15.374,4
91,4,OptimalAction,Survival,Dots,False,Neutral,12.332,7
91,10,OptimalAction,Survival,LoseALife,False,Neutral,16.264,6
91,19,OptimalAction,LoseALife,Survival,False,Neutral,15.19,5
92,2,DatasetSimilarity,EnergyPill,EnergyPill,True,Confident,12.762,9
92,4,DatasetSimilarity,EnergyPill,Survival,False,Confident,19.458,10
92,8,DatasetSimilarity,EnergyPill,EnergyPill,True,Confident,22.177,8
92,1,DatasetSimilarity,LoseALife,Survival,False,Confident,11.758,11
92,0,TemporalDecomposition,Dots,Survival,False,Confident,18.14,6
92,19,TemporalDecomposition,Dots,EnergyPill,False,Neutral,10.914,7
92,5,TemporalDecomposition,EnergyPill,EnergyPill,True,Confident,19.798,5
92,13,TemporalDecomposition,LoseALife,EnergyPill,False,Confident,144.578,4
92,4,SARFA,EnergyPill,Survival,False,Confident,19.202,15
92,1,SARFA,Survival,Dots,False,Confident,19.829,13
92,10,SARFA,Survival,Dots,False,Very Confident,22.751,12
92,12,SARFA,LoseALife,Survival,False,Confident,9.08,14
92,11,OptimalAction,Dots,Survival,False,Confident,34.863,1
92,13,OptimalAction,EnergyPill,Dots,False,Confident,13.048,2
92,12,OptimalAction,Survival,Survival,True,Confident,23.544,3
92,14,OptimalAction,LoseALife,EnergyPill,False,Confident,30.147,0
93,7,DatasetSimilarity,EnergyPill,EnergyPill,True,Unconfident,10.623,13
93,0,DatasetSimilarity,Survival,LoseALife,False,Unconfident,16.663,15
93,1,DatasetSimilarity,Survival,Survival,True,Very Unconfident,12.467,14
93,14,DatasetSimilarity,LoseALife,LoseALife,True,Unconfident,10.307,12
93,9,TemporalDecomposition,Dots,Survival,False,Unconfident,39.164,4
93,10,TemporalDecomposition,Dots,Survival,False,Very Unconfident,14.864,7
93,12,TemporalDecomposition,EnergyPill,EnergyPill,True,Very Unconfident,25.817,5
93,10,TemporalDecomposition,Survival,EnergyPill,False,Unconfident,16.516,6
93,5,SARFA,Dots,LoseALife,False,Very Unconfident,38.455,8
93,9,SARFA,Dots,LoseALife,False,Very Unconfident,14.37,9
93,3,SARFA,EnergyPill,Survival,False,Unconfident,12.895,10
93,10,SARFA,LoseALife,Dots,False,Unconfident,19.631,11
93,14,OptimalAction,Dots,LoseALife,False,Unconfident,22.833,3
93,5,OptimalAction,EnergyPill,EnergyPill,True,Very Unconfident,21.243,2
